# C:\WinTA100\DIL805.PRO\Data\Quenching\1_fofo_Q&P_PT170-QT300-15min_heating50oCs-1_11.13.15.PAR
#                Time - Temperature  /  Change in Length  /  Nominal Temperature 
#                  s                °C                    µm                    °C
  5171      2466.99462891      299.88076782       31.19766045      300.00000000
  5172      2467.89428711      300.07125854       31.24268913      300.00000000
  5173      2468.79467773      299.92370605       31.25593376      300.00000000
  5174      2469.69433594      299.99749756       31.25328636      300.00000000
  5175      2470.59399414      299.93029785       31.26917839      300.00000000
  5176      2471.49487305      300.08346558       31.30096245      300.00000000
  5177      2472.39453125      300.09973145       31.27977180      300.00000000
  5178      2473.29394531      299.97811890       31.29566383      300.00000000
  5179      2474.19482422      300.17831421       31.30890846      300.00000000
  5180      2475.09448242      300.01376343       31.27977180      300.00000000
  5181      2475.99414063      300.06970215       31.29301643      300.00000000
  5182      2476.89501953      300.09646606       31.31420708      300.00000000
  5183      2477.79443359      299.85983276       31.31155968      300.00000000
  5184      2478.69506836      300.02749634       31.33804512      300.00000000
  5185      2479.59448242      300.01046753       31.33009911      300.00000000
  5186      2480.49438477      300.07299805       31.31685448      300.00000000
  5187      2481.39404297      299.94152832       31.35658836      300.00000000
  5188      2482.29443359      299.99108887       31.34864235      300.00000000
  5189      2483.19506836      300.06405640       31.34599495      300.00000000
  5190      2484.09472656      299.88323975       31.35394096      300.00000000
  5191      2484.99414063      300.16049194       31.33539772      300.00000000
  5192      2485.89501953      300.11752319       31.38837242      300.00000000
  5193      2486.79467773      299.86370850       31.39896965      300.00000000
  5194      2487.69409180      299.88076782       31.37513161      300.00000000
  5195      2488.59497070      300.06405640       31.39632225      300.00000000
  5196      2489.49462891      299.93997192       31.39367104      300.00000000
  5197      2490.39404297      299.91403198       31.42016029      300.00000000
  5198      2491.29492188      299.94732666       31.36718178      300.00000000
  5199      2492.19433594      299.94808960       31.37248039      300.00000000
  5200      2493.09497070      299.95950317       31.38572502      300.00000000
  5201      2493.99462891      299.89215088       31.40956306      300.00000000
  5202      2494.89428711      300.09564209       31.35658836      300.00000000
  5203      2495.79492188      299.92468262       31.44929695      300.00000000
  5204      2496.69433594      300.07458496       31.41750908      300.00000000
  5205      2497.59497070      299.95703125       31.40426826      300.00000000
  5206      2498.49462891      299.96105957       31.44135094      300.00000000
  5207      2499.39404297      299.91403198       31.39896965      300.00000000
  5208      2500.29467773      300.07705688       31.44135094      300.00000000
  5209      2501.19433594      299.84765625       31.43075371      300.00000000
  5210      2502.09399414      300.05517578       31.36983299      300.00000000
  5211      2502.99487305      299.94656372       31.43605232      300.00000000
  5212      2503.89453125      300.10379028       31.40691566      300.00000000
  5213      2504.79418945      300.15487671       31.50757027      300.00000000
  5214      2505.69506836      299.83465576       31.44929695      300.00000000
  5215      2506.59497070      299.86386108       31.50227165      300.00000000
  5216      2507.49462891      300.05111694       31.42016029      300.00000000
  5217      2508.39404297      300.01702881       31.38572502      300.00000000
  5218      2509.29492188      300.09487915       31.48637962      300.00000000
  5219      2510.19433594      300.02032471       31.46783638      300.00000000
  5220      2511.09472656      300.10220337       31.49167824      300.00000000
  5221      2511.99487305      299.92623901       31.46518898      300.00000000
  5222      2512.89428711      300.06814575       31.48637962      300.00000000
  5223      2513.79492188      300.00329590       31.48108101      300.00000000
  5224      2514.69458008      299.92544556       31.45459557      300.00000000
  5225      2515.59497070      300.12408447       31.54200554      300.00000000
  5226      2516.49462891      299.98217773       31.53405952      300.00000000
  5227      2517.39501953      300.05612183       31.52876091      300.00000000
  5228      2518.29467773      299.91983032       31.47578621      300.00000000
  5229      2519.19506836      299.83465576       31.46254158      300.00000000
  5230      2520.09448242      299.98626709       31.54995155      300.00000000
  5231      2520.99511719      299.94656372       31.48902702      300.00000000
  5232      2521.89428711      300.05441284       31.53140831      300.00000000
  5233      2522.79492188      299.96691895       31.52081490      300.00000000
  5234      2523.69433594      299.94091797       31.52346230      300.00000000
  5235      2524.59399414      300.05920410       31.52081490      300.00000000
  5236      2525.49487305      299.88650513       31.54995155      300.00000000
  5237      2526.39428711      300.01467896       31.56054497      300.00000000
  5238      2527.29394531      299.83386230       31.59233284      300.00000000
  5239      2528.19433594      299.96768188       31.53670692      300.00000000
  5240      2529.09399414      299.84603882       31.53405952      300.00000000
  5241      2529.99487305      299.98315430       31.59233284      300.00000000
  5242      2530.89453125      300.12332153       31.58968163      300.00000000
  5243      2531.79394531      299.91983032       31.53935432      300.00000000
  5244      2532.69458008      300.07955933       31.58703423      300.00000000
  5245      2533.59399414      299.84277344       31.51286888      300.00000000
  5246      2534.49462891      299.93685913       31.51551628      300.00000000
  5247      2535.39428711      299.87686157       31.55259895      300.00000000
  5248      2536.29394531      299.94656372       31.54995155      300.00000000
