"index" "time.s" "TC1" "dl.um" "T.n" "dl.pct"
5072 410.39978027 300.04922485 30.61757088 300 0.1427707672
5073 411.30041503 300.04440308 30.61757088 300 0.1427707672
5074 412.20031738 299.9828186 30.60962486 300 0.142691307
5075 413.100708 300.0411377 30.59373283 300 0.1425323867
5076 414.00036621 299.8197937 30.60167885 300 0.1426118469
5077 414.89978027 300.12628174 30.59373283 300 0.1425323867
5078 415.80065918 299.97955322 30.64140892 300 0.1430091476
5079 416.70031738 299.8984375 30.64140892 300 0.1430091476
5080 417.59997558 299.69412231 30.69438744 300 0.1435389328
5081 418.50036621 300.0329895 30.71292686 300 0.143724327
5082 419.40002441 299.94296265 30.71292686 300 0.143724327
5083 420.30065918 300.08331299 30.68908882 300 0.1434859466
5084 421.20031738 300.08413696 30.69173622 300 0.1435124206
5085 422.09973144 299.92767334 30.71292686 300 0.143724327
5086 423.00061035 299.86279297 30.73147011 300 0.1439097595
5087 423.90026855 299.79385376 30.70498085 300 0.1436448669
5088 424.79992675 299.98843384 30.69968224 300 0.1435918808
5089 425.70080566 299.88793945 30.70498085 300 0.1436448669
5090 426.60046386 299.92449951 30.75530815 300 0.1441481399
5091 427.49987793 299.77682495 30.71557808 300 0.1437508392
5092 428.40075683 299.90823364 30.77385139 300 0.1443335723
5093 429.30041503 299.96734619 30.77120018 300 0.1443070602
5094 430.1998291 299.95687866 30.76855278 300 0.1442805862
5095 431.10046386 300.01202393 30.78444481 300 0.1444395065
5096 431.99987793 299.99737549 30.76325417 300 0.1442276001
5097 432.90026855 299.96578979 30.79504204 300 0.1445454788
5098 433.79968261 300.1473999 30.82152748 300 0.1448103332
5099 434.70056152 300.01925659 30.80033684 300 0.1445984268
5100 435.60021972 300.02331543 30.82947731 300 0.1448898315
5101 436.49987793 300.02255249 30.81358147 300 0.1447308731
5102 437.40051269 300.04440308 30.80563545 300 0.1446514129
5103 438.29992675 299.84576416 30.79768944 300 0.1445719528
5104 439.20080566 300.13442993 30.874506 300 0.1453401184
5105 440.09997558 299.76385498 30.86126137 300 0.1452076721
5106 441.00061035 300.03878784 30.89834404 300 0.1455784988
5107 441.90026855 299.97470093 30.91423607 300 0.1457374191
5108 442.79992675 300.07519531 30.91423607 300 0.1457374191
5109 443.70080566 299.89282227 30.84007072 300 0.1449957656
5110 444.60046386 300.0128479 30.88245201 300 0.1454195785
5111 445.50012207 300.07925415 30.874506 300 0.1453401184
5112 446.40075683 299.96908569 30.88775063 300 0.1454725647
5113 447.30041503 300.08331299 30.874506 300 0.1453401184
5114 448.20007324 300.04364014 30.90894127 300 0.1456844711
5115 449.100708 299.96984863 30.87980461 300 0.1453931045
5116 450.00036621 300.00549316 30.9248333 300 0.1458433914
5117 450.90075683 299.91311646 30.9248333 300 0.1458433914
5118 451.80041503 300.15472412 30.94867134 300 0.1460817718
5119 452.70007324 300.07769775 30.94337273 300 0.1460287857
5120 453.60046386 300.08737183 30.91423607 300 0.1457374191
5121 454.49987793 299.98608398 30.95926857 300 0.1461877441
5122 455.40075683 300.04364014 30.91953468 300 0.1457904052
5123 456.30017089 300.13772583 30.94602394 300 0.1460552978
5124 457.1998291 299.91638184 30.95926857 300 0.1461877441
5125 458.10046386 299.95687866 30.95661736 300 0.146161232
5126 459.00012207 299.90496826 31.00164986 300 0.146611557
5127 459.89978027 299.92123413 30.99370003 300 0.1465320587
5128 460.80065918 299.98937988 30.98840523 300 0.1464791107
5129 461.70031738 300.06393433 30.99635124 300 0.1465585708
5130 462.59973144 299.87341309 31.02018929 300 0.1467969513
5131 463.50061035 299.86529541 31.00164986 300 0.146611557
5132 464.40075683 300.0453186 31.06521797 300 0.1472472381
5133 465.30017089 299.90670776 30.95926857 300 0.1461877441
5134 466.1998291 300.04205322 31.08376122 300 0.1474326706
5135 467.10046386 300.06237793 31.03343391 300 0.1469293975
5136 468.00012207 299.85073853 31.05462456 300 0.147141304
5137 468.90075683 299.98452759 31.0254879 300 0.1468499374
5138 469.80017089 300.02502441 31.06257057 300 0.1472207641
5139 470.70080566 299.99905396 31.08111382 300 0.1474061966
5140 471.60021972 300.04455566 31.09965324 300 0.1475915908
5141 472.50012207 300.01376343 31.08376122 300 0.1474326706
5142 473.40075683 300.01046753 31.09435463 300 0.1475386047
5143 474.30041503 299.9342041 31.05727196 300 0.147167778
5144 475.20007324 299.89855957 31.14998055 300 0.1480948639
5145 476.100708 300.02828979 31.0784626 300 0.1473796844
5146 477.00036621 300.00079346 31.11819649 300 0.1477770233
5147 477.90002441 300.04534912 31.09965324 300 0.1475915908
5148 478.80065918 300.01528931 31.13408852 300 0.1479359436
5149 479.70007324 299.98126221 31.16852379 300 0.1482802963
5150 480.59973144 299.89526367 31.14203453 300 0.1480154037
5151 481.50061035 299.98126221 31.1287899 300 0.1478829574
5152 482.40051269 299.98782349 31.1791172 300 0.1483862304
5153 483.29992675 299.95449829 31.14733315 300 0.1480683899
5154 484.20056152 299.99905396 31.16057777 300 0.1482008361
5155 485.10021972 300.10284424 31.13938713 300 0.1479889297
5156 485.99987793 300.11019897 31.1738224 300 0.1483332824
5157 486.90075683 299.94641113 31.14203453 300 0.1480154037
5158 487.80041503 299.95452881 31.15792656 300 0.148174324
5159 488.70007324 299.9342041 31.15527916 300 0.14814785
5160 489.59973144 300.01934814 31.19766045 300 0.1485716629
5161 490.50061035 299.87997437 31.18441582 300 0.1484392166
5162 491.40026855 299.87997437 31.20560646 300 0.148651123
5163 492.29992675 299.88076782 31.22149849 300 0.1488100433
5164 493.20056152 299.94641113 31.22149849 300 0.1488100433
5165 494.09997558 300.06643677 31.20295906 300 0.148624649
5166 495.00061035 299.91485596 31.24004173 300 0.1489954757
5167 495.90002441 299.97485352 31.26652718 300 0.1492603302
5168 496.79968261 299.82321167 31.24798775 300 0.1490749359
5169 497.70031738 300.11752319 31.26123238 300 0.1492073822
5170 498.59973144 300.00485229 31.19236183 300 0.1485186767
5171 499.50036621 299.88076782 31.19766045 300 0.1485716629
5172 500.40002441 300.07125854 31.24268913 300 0.1490219497
5173 501.30041503 299.92370605 31.25593376 300 0.149154396
5174 502.20007324 299.99749756 31.25328636 300 0.149127922
5175 503.09973144 299.93029785 31.26917839 300 0.1492868423
5176 504.00061035 300.08346558 31.30096245 300 0.1496046829
5177 504.90026855 300.09973145 31.2797718 300 0.1493927764
5178 505.79968261 299.9781189 31.29566383 300 0.1495516967
5179 506.70056152 300.17831421 31.30890846 300 0.149684143
5180 507.60021972 300.01376343 31.2797718 300 0.1493927764
5181 508.49987793 300.06970215 31.29301643 300 0.1495252227
5182 509.40075683 300.09646606 31.31420708 300 0.1497371292
5183 510.30017089 299.85983276 31.31155968 300 0.1497106552
5184 511.20080566 300.02749634 31.33804512 300 0.1499755096
5185 512.10021972 300.01046753 31.33009911 300 0.1498960495
5186 513.00012207 300.07299805 31.31685448 300 0.1497636032
5187 513.89978027 299.94152832 31.35658836 300 0.150160942
5188 514.80017089 299.99108887 31.34864235 300 0.1500814819
5189 515.70080566 300.0640564 31.34599495 300 0.1500550079
5190 516.60046386 299.88323975 31.35394096 300 0.150134468
5191 517.49987793 300.16049194 31.33539772 300 0.1499490356
5192 518.40075683 300.11752319 31.38837242 300 0.1504787826
5193 519.30041503 299.8637085 31.39896965 300 0.1505847549
5194 520.1998291 299.88076782 31.37513161 300 0.1503463745
5195 521.100708 300.0640564 31.39632225 300 0.1505582809
5196 522.00036621 299.93997192 31.39367104 300 0.1505317688
5197 522.89978027 299.91403198 31.42016029 300 0.1507966613
5198 523.80065918 299.94732666 31.36718178 300 0.1502668762
5199 524.70007324 299.9480896 31.37248039 300 0.1503198623
5200 525.600708 299.95950317 31.38572502 300 0.1504523086
5201 526.50036621 299.89215088 31.40956306 300 0.150690689
5202 527.40002441 300.09564209 31.35658836 300 0.150160942
5203 528.30065918 299.92468262 31.44929695 300 0.1510880279
5204 529.20007324 300.07458496 31.41750908 300 0.1507701492
5205 530.100708 299.95703125 31.40426826 300 0.150637741
5206 531.00036621 299.96105957 31.44135094 300 0.1510085678
5207 531.89978027 299.91403198 31.39896965 300 0.1505847549
5208 532.80041503 300.07705688 31.44135094 300 0.1510085678
5209 533.70007324 299.84765625 31.43075371 300 0.1509025955
5210 534.59973144 300.05517578 31.36983299 300 0.1502933883
5211 535.50061035 299.94656372 31.43605232 300 0.1509555816
5212 536.40026855 300.10379028 31.40691566 300 0.150664215
5213 537.29992675 300.15487671 31.50757027 300 0.1516707611
5214 538.20080566 299.83465576 31.44929695 300 0.1510880279
5215 539.100708 299.86386108 31.50227165 300 0.1516177749
5216 540.00036621 300.05111694 31.42016029 300 0.1507966613
5217 540.89978027 300.01702881 31.38572502 300 0.1504523086
5218 541.80065918 300.09487915 31.48637962 300 0.1514588546
5219 542.70007324 300.02032471 31.46783638 300 0.1512734222
5220 543.60046386 300.10220337 31.49167824 300 0.1515118408
5221 544.50061035 299.92623901 31.46518898 300 0.1512469482
5222 545.40002441 300.06814575 31.48637962 300 0.1514588546
5223 546.30065918 300.0032959 31.48108101 300 0.1514058685
5224 547.20031738 299.92544556 31.45459557 300 0.1511410141
5225 548.100708 300.12408447 31.54200554 300 0.1520151138
5226 549.00036621 299.98217773 31.53405952 300 0.1519356536
5227 549.90075683 300.05612183 31.52876091 300 0.1518826675
5228 550.80041503 299.91983032 31.47578621 300 0.1513529205
5229 551.70080566 299.83465576 31.46254158 300 0.1512204742
5230 552.60021972 299.98626709 31.54995155 300 0.1520945739
5231 553.50085449 299.94656372 31.48902702 300 0.1514853286
5232 554.40002441 300.05441284 31.53140831 300 0.1519091415
5233 555.30065918 299.96691895 31.5208149 300 0.1518032074
5234 556.20007324 299.94091797 31.5234623 300 0.1518296814
5235 557.09973144 300.0592041 31.5208149 300 0.1518032074
5236 558.00061035 299.88650513 31.54995155 300 0.1520945739
5237 558.90002441 300.01467896 31.56054497 300 0.1522005081
5238 559.79968261 299.8338623 31.59233284 300 0.1525183868
5239 560.70007324 299.96768188 31.53670692 300 0.1519621276
5240 561.59973144 299.84603882 31.53405952 300 0.1519356536
5241 562.50061035 299.9831543 31.59233284 300 0.1525183868
5242 563.40026855 300.12332153 31.58968163 300 0.1524918747
5243 564.29968261 299.91983032 31.53935432 300 0.1519886016
5244 565.20031738 300.07955933 31.58703423 300 0.1524654007
5245 566.09973144 299.84277344 31.51286888 300 0.1517237472
5246 567.00036621 299.93685913 31.51551628 300 0.1517502212
5247 567.90002441 299.87686157 31.55259895 300 0.1521210479
5248 568.79968261 299.94656372 31.54995155 300 0.1520945739
5249 569.70007324 300.04550171 31.5684948 300 0.1522800064
5250 570.59973144 299.88577271 31.59763145 300 0.1525713729
5251 571.50061035 299.92059326 31.59498024 300 0.1525448608
5252 572.40002441 299.99612427 31.51286888 300 0.1517237472
5253 573.30041503 300.01141357 31.56584358 300 0.1522534942
5254 574.20007324 299.94985962 31.58968163 300 0.1524918747
5255 575.09973144 299.98388672 31.58173561 300 0.1524124145
5256 576.00061035 299.95797729 31.66649818 300 0.1532600402
5257 576.90002441 299.92874146 31.6241169 300 0.1528362274
5258 577.79968261 299.93685913 31.60557747 300 0.1526508331
5259 578.70031738 299.99206543 31.62676811 300 0.1528627395
5260 579.600708 299.94906616 31.59763145 300 0.1525713729
5261 580.50012207 300.1144104 31.63736153 300 0.1529686737
5262 581.40075683 299.9750061 31.60292625 300 0.1526243209
5263 582.30041503 300.05206299 31.64000893 300 0.1529951477
5264 583.1998291 299.95797729 31.61352348 300 0.1527302932
5265 584.10046386 300.02435303 31.65590477 300 0.1531541061
5266 584.99987793 300.01312256 31.64795876 300 0.153074646
5267 585.90075683 299.96936035 31.66119957 300 0.1532070541
5268 586.80017089 299.9765625 31.60557747 300 0.1526508331
5269 587.70056152 299.90686035 31.63471413 300 0.1529421997
5270 588.60021972 300.05282593 31.64266014 300 0.1530216598
5271 589.50085449 300.08209229 31.61617088 300 0.1527567672
5272 590.40051269 300.12423706 31.67709541 300 0.1533660125
5273 591.30017089 299.84448242 31.64795876 300 0.153074646
5274 592.20080566 300.01467896 31.64530754 300 0.1530481338
5275 593.10021972 299.927948 31.65060616 300 0.15310112
5276 594.00085449 300.03424072 31.69828606 300 0.153577919
5277 594.90026855 299.89312744 31.73536873 300 0.1539487457
5278 595.79968261 299.88092041 31.6717968 300 0.1533130264
5279 596.70080566 300.07723999 31.71152687 300 0.1537103271
5280 597.60046386 299.79745483 31.68768883 300 0.1534719467
5281 598.49987793 299.94015503 31.7724514 300 0.1543195724
5282 599.40051269 299.83636475 31.7724514 300 0.1543195724
5283 600.29992675 300.05691528 31.73271751 300 0.1539222335
5284 601.20080566 300.00344849 31.74861336 300 0.154081192
5285 602.10046386 299.94830322 31.74861336 300 0.154081192
5286 602.99987793 300.02938843 31.70887947 300 0.1536838531
5287 603.90075683 299.96859741 31.74331474 300 0.1540282058
5288 604.80041503 300.06021118 31.76185417 300 0.1542136001
5289 605.6998291 299.93048096 31.7221241 300 0.1538162994
5290 606.59973144 300.15582275 31.79099464 300 0.1545050048
5291 607.50036621 299.85592651 31.75655937 300 0.1541606521
5292 608.39978027 300.12832642 31.74066734 300 0.1540017318
5293 609.30065918 300.01312256 31.71682549 300 0.1537633133
5294 610.20007324 300.20288086 31.71152687 300 0.1537103271
5295 611.100708 300.05456543 31.74596214 300 0.1540546798
5296 612.00036621 299.97421265 31.73271751 300 0.1539222335
5297 612.89978027 299.82666016 31.75126076 300 0.154107666
5298 613.80065918 299.90783691 31.74596214 300 0.1540546798
5299 614.70007324 300.12020874 31.76450539 300 0.1542401123
5300 615.600708 299.94747925 31.73801613 300 0.1539752197
5301 616.50012207 299.74551392 31.7221241 300 0.1538162994
5302 617.40075683 300.08459473 31.70887947 300 0.1536838531
5303 618.29992675 300.02532959 31.73271751 300 0.1539222335
5304 619.20080566 300.0375061 31.74331474 300 0.1540282058
5305 620.10046386 300.02127075 31.7750988 300 0.1543460464
5306 621.00012207 299.94265747 31.78039742 300 0.1543990326
5307 621.90051269 300.06832886 31.77775002 300 0.1543725586
5308 622.79992675 300.11050415 31.81748009 300 0.1547698593
5309 623.70080566 299.79260254 31.7724514 300 0.1543195724
5310 624.60021972 299.99938965 31.76450539 300 0.1542401123
5311 625.50085449 299.85183716 31.8227787 300 0.1548228454
5312 626.40026855 300.12908936 31.80688667 300 0.1546639251
5313 627.29992675 299.96047974 31.76450539 300 0.1542401123
5314 628.20080566 299.95639038 31.8227787 300 0.1548228454
5315 629.10021972 300.02456665 31.84132195 300 0.1550082779
5316 630.00085449 300.01489258 31.78039742 300 0.1543990326
5317 630.90075683 300.04238892 31.7750988 300 0.1543460464
5318 631.80017089 299.98971558 31.76715279 300 0.1542665863
5319 632.70080566 300.03424072 31.84661674 300 0.1550612258
5320 633.60021972 300.12423706 31.91018867 300 0.1556969451
5321 634.50061035 300.16165161 31.8227787 300 0.1548228454
5322 635.40002441 300.09832764 31.86515999 300 0.1552466583
5323 636.30041503 300.04891968 31.8201313 300 0.1547963714
5324 637.1998291 300.13165283 31.79628944 300 0.1545579528
5325 638.100708 300.05303955 31.79894066 300 0.154584465
5326 639.00012207 299.91265869 31.8227787 300 0.1548228454
5327 639.90075683 299.91189575 31.8757534 300 0.1553525924
5328 640.80041503 300.04159546 31.82807732 300 0.1548758316
5329 641.70007324 300.03424072 31.79364204 300 0.1545314788
5330 642.600708 300.05050659 31.8704586 300 0.1552996444
5331 643.50061035 299.94747925 31.83867073 300 0.1549817657
5332 644.40002441 299.99783325 31.85721397 300 0.1551671981
5333 645.29968261 300.15350342 31.87840462 300 0.1553791046
5334 646.20031738 300.08380127 31.83337212 300 0.1549287796
5335 647.09973144 299.93222046 31.83072472 300 0.1549023056
5336 648.00012207 299.94595337 31.85456276 300 0.155140686
5337 648.89978027 299.93783569 31.84396935 300 0.1550347519
5338 649.80041503 300.11868286 31.87840462 300 0.1553791046
5339 650.70007324 299.91345215 31.85986137 300 0.1551936721
5340 651.600708 300.10412598 31.8254261 300 0.1548493194
5341 652.50012207 299.6946106 31.84396935 300 0.1550347519
5342 653.39978027 300.10974121 31.88635063 300 0.1554585647
5343 654.30041503 299.96551514 31.91283607 300 0.1557234191
5344 655.1998291 300.05709839 31.79364204 300 0.1545314788
5345 656.10046386 300.00924683 31.89959526 300 0.155591011
5346 656.99987793 299.98739624 31.91813469 300 0.1557764053
5347 657.90051269 300.01004028 31.85191536 300 0.155114212
5348 658.80017089 299.9548645 31.88899803 300 0.1554850387
5349 659.70080566 299.92892456 31.83867073 300 0.1549817657
5350 660.59997558 300.01489258 31.89959526 300 0.155591011
5351 661.50085449 299.93377686 31.873106 300 0.1553261184
5352 662.40051269 300.03268433 31.87840462 300 0.1553791046
5353 663.30017089 300.05554199 31.89959526 300 0.155591011
5354 664.1998291 299.91436768 31.90489006 300 0.155643959
5355 665.10046386 299.94848633 31.83337212 300 0.1549287796
5356 665.99987793 299.99960327 31.91283607 300 0.1557234191
5357 666.90075683 300.11709595 31.89429665 300 0.1555380249
5358 667.80041503 299.90621948 31.90489006 300 0.155643959
5359 668.70007324 299.88031006 31.90754128 300 0.1556704712
5360 669.600708 299.91766357 31.89429665 300 0.1555380249
5361 670.50036621 299.98812866 31.94462395 300 0.1560412979
5362 671.39978027 299.91921997 31.8704586 300 0.1552996444
5363 672.30041503 300.14227295 31.89959526 300 0.155591011
5364 673.20007324 300.02224731 31.91018867 300 0.1556969451
5365 674.10046386 299.99627686 31.9234333 300 0.1558293914
5366 674.99987793 300.03112793 31.91813469 300 0.1557764053
5367 675.90075683 300.00033569 31.9207859 300 0.1558029174
5368 676.80017089 300.0741272 31.91813469 300 0.1557764053
5369 677.70080566 300.06268311 31.89164925 300 0.1555115509
5370 678.60046386 299.98001099 31.91018867 300 0.1556969451
5371 679.49987793 300.04992676 31.91813469 300 0.1557764053
5372 680.40051269 300.14633179 31.91548729 300 0.1557499313
5373 681.29992675 300.0725708 31.89959526 300 0.155591011
5374 682.20080566 299.97521973 31.95786858 300 0.1561737442
5375 683.10021972 299.98739624 31.95786858 300 0.1561737442
5376 684.00061035 299.97924805 31.93137932 300 0.1559088516
5377 684.90002441 300.02807617 31.90224266 300 0.155617485
5378 685.80065918 299.97924805 31.9207859 300 0.1558029174
5379 686.6998291 299.80477905 31.976408 300 0.1563591384
5380 687.600708 299.81799316 31.93137932 300 0.1559088516
5381 688.50036621 299.84799194 31.95256996 300 0.156120758
5382 689.40002441 299.94692993 31.91813469 300 0.1557764053
5383 690.30041503 299.95581055 31.96051598 300 0.1562002182
5384 691.1998291 299.92657471 31.90489006 300 0.155643959
5385 692.100708 299.97366333 31.94727135 300 0.1560677719
5386 693.00012207 299.86248779 31.9711132 300 0.1563061904
5387 693.90075683 300.08630371 31.93402672 300 0.1559353256
5388 694.80017089 299.93707275 31.88635063 300 0.1554585647
5389 695.6998291 300.06115723 31.96581459 300 0.1562532043
5390 696.60046386 299.94769287 31.95786858 300 0.1561737442
5391 697.50085449 300.04663086 31.98435402 300 0.1564385986
5392 698.40051269 300.09368896 31.94992256 300 0.156094284
5393 699.29992675 300.11474609 31.99230385 300 0.1565180969
5394 700.20007324 299.87469482 31.97905922 300 0.1563856506
5395 701.09997558 300.16009521 31.94992256 300 0.156094284
5396 702.00036621 300.05148315 31.99759865 300 0.1565710449
5397 702.89978027 299.87469482 31.9260807 300 0.1558558654
5398 703.79992675 299.88766479 31.98700523 300 0.1564651107
5399 704.70080566 300.04663086 32.03468323 300 0.1569418907
5400 705.60021972 300.03036499 31.98965263 300 0.1564915847
5401 706.49987793 299.94284058 32.01084137 300 0.1567034721
5402 707.40026855 300.05148315 32.00819397 300 0.1566769981
5403 708.29968261 299.94439697 32.0187912 300 0.1567829704
5404 709.20031738 300.00366211 31.98965263 300 0.1564915847
5405 710.09973144 299.91360474 32.0214386 300 0.1568094444
5406 711.00036621 299.89987183 32.02938843 300 0.1568889427
5407 711.90075683 299.90951538 32.0134964 300 0.1567300224
5408 712.80041503 299.94692993 32.00289917 300 0.1566240501
5409 713.6998291 299.95175171 32.03468323 300 0.1569418907
5410 714.600708 299.98583984 32.06911469 300 0.1572862053
5411 715.50061035 300.10107422 32.00819397 300 0.1566769981
5412 716.40026855 299.9347229 31.98170662 300 0.1564121246
5413 717.29992675 299.93395996 32.04528046 300 0.157047863
5414 718.20080566 300.1852417 32.024086 300 0.1568359184
5415 719.10021972 299.86831665 32.03203583 300 0.1569154167
5416 720.00085449 300.14071655 32.04263306 300 0.157021389
5417 720.90026855 300.18215942 32.0134964 300 0.1567300224
5418 721.79992675 299.9598999 32.00554657 300 0.1566505241
5419 722.70031738 299.84796143 32.00554657 300 0.1566505241
5420 723.59973144 300.0977478 32.024086 300 0.1568359184
5421 724.50036621 299.77749634 32.0134964 300 0.1567300224
5422 725.39978027 300.0473938 32.10884857 300 0.1576835441
5423 726.29968261 300.08071899 32.05852509 300 0.1571803093
5424 727.20031738 300.09619141 32.09295654 300 0.1575246238
5425 728.09973144 299.86422729 32.06646729 300 0.1572597313
5426 729.00061035 300.06369019 32.0267334 300 0.1568623924
5427 729.90002441 300.06134033 32.03997803 300 0.1569948387
5428 730.80065918 300.14883423 32.06646729 300 0.1572597313
5429 731.70007324 299.95834351 32.08766174 300 0.1574716758
5430 732.60046386 300.11553955 32.0187912 300 0.1567829704
5431 733.50012207 300.02474976 32.03468323 300 0.1569418907
5432 734.39978027 300.08480835 32.04792786 300 0.157074337
5433 735.30065918 299.83346558 32.024086 300 0.1568359184
5434 736.20031738 300.00946045 32.08235931 300 0.1574186515
5435 737.09997558 300.0539856 32.07706451 300 0.1573657035
5436 738.00085449 299.95507813 32.03468323 300 0.1569418907
5437 738.90051269 299.9112854 32.07971191 300 0.1573921775
5438 739.79992675 299.95834351 32.06911469 300 0.1572862053
5439 740.70056152 299.9680481 32.05322266 300 0.157127285
5440 741.59997558 300.09368896 32.08235931 300 0.1574186515
5441 742.50085449 300.05804443 32.10620117 300 0.1576570701
5442 743.40051269 299.9680481 32.07441711 300 0.1573392295
5443 744.29992675 299.93649292 32.07441711 300 0.1573392295
5444 745.20080566 300.14727783 32.04792786 300 0.157074337
5445 746.10046386 300.0506897 32.05322266 300 0.157127285
5446 747.00012207 300.0402832 32.06911469 300 0.1572862053
5447 747.90075683 300.00289917 32.06381989 300 0.1572332573
5448 748.80041503 299.82455444 32.024086 300 0.1568359184
5449 749.6998291 299.82455444 32.07971191 300 0.1573921775
5450 750.60046386 299.8927002 32.09560394 300 0.1575510978
5451 751.50012207 300.11068726 32.06381989 300 0.1572332573
5452 752.39978027 299.95837402 32.06911469 300 0.1572862053
5453 753.30065918 300.03540039 32.05057526 300 0.157100811
5454 754.20007324 300.04684448 32.04263306 300 0.157021389
5455 755.100708 300.0524292 32.06646729 300 0.1572597313
5456 756.00012207 300.00213623 32.11149597 300 0.1577100181
5457 756.90075683 300.00054932 32.07706451 300 0.1573657035
5458 757.80041503 299.99649048 32.13533783 300 0.1579484367
5459 758.6998291 299.96240234 32.1220932 300 0.1578159904
5460 759.59973144 299.88458252 32.114151 300 0.1577365684
5461 760.50012207 300.04098511 32.08235931 300 0.1574186515
5462 761.40075683 299.93240356 32.1247406 300 0.1578424644
5463 762.30041503 300.06057739 32.09295654 300 0.1575246238
5464 763.1998291 299.84158325 32.09295654 300 0.1575246238
5465 764.10046386 300.01916504 32.06646729 300 0.1572597313
5466 764.99987793 300.13183594 32.10620117 300 0.1576570701
5467 765.90051269 300.09545898 32.11149597 300 0.1577100181
5468 766.79992675 299.97793579 32.10355377 300 0.1576305961
5469 767.70056152 300.08728027 32.17507172 300 0.1583457756
5470 768.59973144 299.94384766 32.07176971 300 0.1573127555
5471 769.50061035 300.10101318 32.07971191 300 0.1573921775
5472 770.40026855 299.94790649 32.114151 300 0.1577365684
5473 771.29968261 299.95758057 32.09295654 300 0.1575246238
5474 772.20031738 300.06872559 32.14063263 300 0.1580013847
5475 773.10021972 299.88458252 32.08766174 300 0.1574716758
5476 773.99987793 300.00054932 32.114151 300 0.1577365684
5477 774.90051269 299.92681885 32.10620117 300 0.1576570701
5478 775.79992675 299.87896729 32.11149597 300 0.1577100181
5479 776.70056152 299.94055176 32.13004303 300 0.1578954887
5480 777.60021972 300.19610596 32.13798523 300 0.1579749107
5481 778.50085449 299.87008667 32.1220932 300 0.1578159904
5482 779.40026855 299.88534546 32.10884857 300 0.1576835441
5483 780.29992675 300.03384399 32.11149597 300 0.1577100181
5484 781.20080566 300.0305481 32.1220932 300 0.1578159904
5485 782.10046386 299.90567017 32.14858246 300 0.158080883
5486 783.00012207 300.05804443 32.14328766 300 0.158027935
5487 783.89978027 300.07354736 32.14593506 300 0.158054409
5488 784.80065918 300.02243042 32.17771912 300 0.1583722496
5489 785.70031738 299.88049316 32.15652466 300 0.158160305
5490 786.59973144 300.09719849 32.15917969 300 0.1581868553
5491 787.50061035 300.08651733 32.18566895 300 0.1584517479
5492 788.40002441 300.02416992 32.18301392 300 0.1584251976
5493 789.29968261 299.90084839 32.15917969 300 0.1581868553
5494 790.20031738 300.05499268 32.13533783 300 0.1579484367
5495 791.09973144 300.11169434 32.10620117 300 0.1576570701
5496 792.00085449 299.97943115 32.20950317 300 0.1586900901
5497 792.90051269 299.99319458 32.1247406 300 0.1578424644
5498 793.80017089 300.11169434 32.15122986 300 0.158107357
5499 794.70056152 299.84487915 32.127388 300 0.1578689384
5500 795.59973144 300.02416992 32.14858246 300 0.158080883
5501 796.50061035 300.0305481 32.14858246 300 0.158080883
5502 797.40026855 300.02087402 32.20156097 300 0.1586106681
5503 798.29968261 300.18139648 32.16712189 300 0.1582662773
5504 799.20031738 300.04278564 32.19361115 300 0.1585311699
5505 800.09997558 300.04202271 32.18036652 300 0.1583987236
5506 800.99987793 299.9730835 32.18831635 300 0.1584782219
5507 801.90051269 300.02902222 32.15917969 300 0.1581868553
5508 802.79992675 299.94558716 32.23334503 300 0.1589285087
5509 803.70080566 299.89523315 32.18831635 300 0.1584782219
5510 804.59997558 300.12060547 32.16447449 300 0.1582398033
5511 805.50085449 299.83776855 32.15122986 300 0.158107357
5512 806.40026855 300.01681519 32.16447449 300 0.1582398033
5513 807.29992675 300.17172241 32.17242432 300 0.1583193016
5514 808.20080566 300.04202271 32.20950317 300 0.1586900901
5515 809.09997558 300.05905151 32.19890594 300 0.1585841178
5516 809.99987793 300.09387207 32.20685577 300 0.1586636161
5517 810.89978027 300.17910767 32.20420837 300 0.1586371421
5518 811.80041503 299.97793579 32.2148056 300 0.1587431144
5519 812.70031738 300.02087402 32.26512909 300 0.1592463493
5520 813.59973144 299.9982605 32.26512909 300 0.1592463493
5521 814.50061035 300.03311157 32.19890594 300 0.1585841178
5522 815.40002441 299.92855835 32.21215057 300 0.1587165641
5523 816.29968261 300.01528931 32.19361115 300 0.1585311699
5524 817.20056152 299.91149902 32.23599243 300 0.1589549827
5525 818.10021972 300.06234741 32.15122986 300 0.158107357
5526 819.00085449 299.91152954 32.33664703 300 0.1599615287
5527 819.90075683 299.88635254 32.17507172 300 0.1583457756
5528 820.80017089 299.82809448 32.13269043 300 0.1579219627
5529 821.70080566 300.11499023 32.23863983 300 0.1589814567
5530 822.60021972 300.00311279 32.29161835 300 0.1595112419
5531 823.49987793 300.15875244 32.24923706 300 0.159087429
5532 824.40051269 300.08169556 32.26248169 300 0.1592198753
5533 825.29992675 300.08752441 32.23599243 300 0.1589549827
5534 826.20080566 299.92041016 32.19890594 300 0.1585841178
5535 827.09997558 300.00790405 32.27042389 300 0.1592992973
5536 828.00061035 299.93743896 32.27042389 300 0.1592992973
5537 828.90051269 300.12313843 32.26248169 300 0.1592198753
5538 829.79992675 300.07608032 32.28102112 300 0.1594052696
5539 830.70080566 300.0015564 32.24658966 300 0.159060955
